,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,total_nights
11915,INN11916,2,0,1,1,0,Room_Type 1,1,2018,9,26,Online,0,0,0,170.0,1,Not_Canceled,2
11916,INN11917,2,0,1,1,0,Room_Type 1,67,2017,11,21,Online,0,0,0,79.2,1,Not_Canceled,2
11917,INN11918,2,0,1,0,0,Room_Type 1,19,2018,9,19,Offline,0,0,0,104.0,2,Not_Canceled,1
11918,INN11919,2,0,1,2,0,Room_Type 1,136,2018,3,25,Online,0,0,0,106.2,1,Canceled,3
11919,INN11920,2,0,0,2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled,2
11920,INN11921,1,0,0,2,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2
11921,INN11922,2,0,0,3,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled,3
11922,INN11923,2,0,1,1,1,Room_Type 4,4,2018,1,9,Complementary,0,0,0,0.0,1,Not_Canceled,2
11923,INN11924,2,0,1,3,0,Room_Type 1,1,2018,12,5,Online,0,0,0,65.76,1,Not_Canceled,4
11924,INN11925,2,0,1,0,0,Room_Type 1,32,2018,8,28,Online,0,0,0,99.0,1,Not_Canceled,1
11925,INN11926,3,0,0,3,0,Room_Type 4,107,2018,7,13,Online,0,0,0,137.7,2,Not_Canceled,3
11926,INN11927,3,0,0,3,1,Room_Type 4,120,2018,7,12,Online,0,0,0,146.7,0,Not_Canceled,3
11927,INN11928,2,0,0,2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,136.0,0,Not_Canceled,2
11928,INN11929,3,0,0,2,0,Room_Type 4,94,2018,7,13,Online,0,0,0,137.7,0,Not_Canceled,2
11929,INN11930,1,0,0,1,0,Room_Type 1,34,2018,7,19,Corporate,1,3,12,65.0,0,Canceled,1
11930,INN11931,2,0,1,2,0,Room_Type 1,57,2018,6,10,Online,0,0,0,0.0,1,Not_Canceled,3
11931,INN11932,2,0,1,1,0,Room_Type 1,1,2018,6,13,Online,0,0,0,91.0,1,Not_Canceled,2
11932,INN11933,2,0,0,3,0,Room_Type 1,20,2018,10,4,Online,0,0,0,129.0,0,Canceled,3
11933,INN11934,1,0,1,0,0,Room_Type 4,61,2018,12,19,Offline,0,0,0,78.2,0,Not_Canceled,1
11934,INN11935,2,0,1,2,0,Room_Type 1,18,2018,2,12,Offline,0,0,0,64.0,0,Not_Canceled,3
11935,INN11936,2,0,0,4,0,Room_Type 1,28,2018,8,30,Online,0,0,0,104.5,2,Not_Canceled,4
11936,INN11937,2,0,0,1,0,Room_Type 1,7,2017,9,5,Online,0,0,0,115.0,2,Not_Canceled,1
11937,INN11938,3,0,1,2,0,Room_Type 1,3,2018,10,7,Online,0,0,0,166.0,1,Not_Canceled,3
11938,INN11939,2,0,1,4,0,Room_Type 4,78,2018,12,26,Online,0,0,0,110.84,2,Not_Canceled,5
11939,INN11940,2,0,0,4,0,Room_Type 1,40,2018,3,23,Online,0,0,0,112.95,0,Canceled,4
11940,INN11941,2,0,1,2,0,Room_Type 1,59,2018,4,25,Online,0,0,0,105.6,0,Canceled,3
11941,INN11942,2,0,1,4,0,Room_Type 1,336,2018,9,21,Offline,0,0,0,78.0,0,Not_Canceled,5
11942,INN11943,1,0,1,0,0,Room_Type 1,0,2018,10,10,Corporate,1,0,1,95.0,0,Not_Canceled,1
11943,INN11944,2,0,0,1,0,Room_Type 1,18,2018,4,13,Corporate,0,0,0,129.0,0,Not_Canceled,1
11944,INN11945,1,0,1,1,0,Room_Type 1,7,2018,3,7,Online,0,0,0,96.0,1,Not_Canceled,2
11945,INN11946,2,0,1,3,0,Room_Type 1,10,2017,8,20,Online,0,0,0,106.5,2,Not_Canceled,4
11946,INN11947,2,1,2,5,0,Room_Type 4,118,2018,5,1,Online,0,0,0,107.95,3,Not_Canceled,7
11947,INN11948,2,0,2,2,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled,4
11948,INN11949,1,0,2,1,0,Room_Type 1,23,2018,1,2,Offline,0,0,0,87.0,0,Not_Canceled,3
11949,INN11950,3,0,1,5,0,Room_Type 4,52,2018,10,31,Online,0,0,0,115.09,1,Not_Canceled,6
11950,INN11951,2,0,0,4,0,Room_Type 1,37,2018,12,7,Online,0,0,0,74.8,1,Not_Canceled,4
11951,INN11952,2,1,1,2,0,Room_Type 1,150,2018,10,3,Online,0,0,0,135.0,0,Canceled,3
11952,INN11953,2,0,1,2,0,Room_Type 1,44,2017,10,12,Online,0,0,0,94.5,0,Not_Canceled,3
11953,INN11954,3,0,0,4,0,Room_Type 4,30,2018,3,2,Online,0,0,0,117.3,1,Not_Canceled,4
11954,INN11955,1,0,0,2,0,Room_Type 1,3,2018,6,28,Online,0,0,0,130.0,1,Not_Canceled,2
11955,INN11956,2,1,2,2,0,Room_Type 4,123,2018,5,22,Online,0,0,0,107.95,2,Not_Canceled,4
11956,INN11957,2,0,3,7,0,Room_Type 1,200,2018,7,15,Online,0,0,0,90.95,1,Canceled,10
11957,INN11958,2,0,1,0,0,Room_Type 1,82,2018,4,25,Online,0,0,0,74.15,1,Canceled,1
11958,INN11959,2,0,0,2,0,Room_Type 1,77,2018,6,17,Online,0,0,0,116.1,0,Canceled,2
11959,INN11960,2,0,1,3,0,Room_Type 4,45,2018,10,3,Online,0,0,0,111.6,0,Canceled,4
11960,INN11961,1,0,1,0,0,Room_Type 1,11,2018,2,15,Corporate,0,0,0,65.0,1,Not_Canceled,1
11961,INN11962,2,0,1,2,0,Room_Type 1,58,2018,6,17,Online,0,0,0,116.1,1,Not_Canceled,3
11962,INN11963,2,0,2,4,0,Room_Type 1,3,2018,5,29,Online,0,0,0,113.46,2,Not_Canceled,6
11963,INN11964,1,0,0,1,0,Room_Type 1,75,2018,6,15,Corporate,1,0,4,65.0,0,Not_Canceled,1
11964,INN11965,1,0,0,3,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Not_Canceled,3
11965,INN11966,2,0,2,1,0,Room_Type 1,92,2018,11,12,Online,0,0,0,79.2,2,Canceled,3
11966,INN11967,2,0,1,3,0,Room_Type 1,152,2018,6,27,Online,0,0,0,90.95,1,Not_Canceled,4
11967,INN11968,1,0,0,3,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled,3
11968,INN11969,2,0,1,1,0,Room_Type 1,64,2018,4,11,Online,0,0,0,94.5,1,Canceled,2
11969,INN11970,2,1,0,3,0,Room_Type 6,193,2018,12,29,Online,0,0,0,160.2,0,Not_Canceled,3
11970,INN11971,1,0,0,3,0,Room_Type 4,16,2018,3,8,Corporate,0,0,0,76.0,0,Not_Canceled,3
11971,INN11972,1,0,0,2,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,2
11972,INN11973,1,0,0,1,0,Room_Type 1,6,2018,2,3,Online,0,0,0,79.0,1,Canceled,1
11973,INN11974,1,0,0,4,0,Room_Type 1,32,2017,10,14,Online,0,0,0,109.58,1,Not_Canceled,4
11974,INN11975,2,0,0,1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,65.0,1,Not_Canceled,1
11975,INN11976,2,0,0,2,0,Room_Type 1,42,2018,3,11,Online,0,0,0,71.1,1,Not_Canceled,2
11976,INN11977,2,0,2,2,0,Room_Type 4,127,2018,5,21,Online,0,0,0,113.05,2,Not_Canceled,4
11977,INN11978,1,0,0,2,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,2
11978,INN11979,2,0,1,3,0,Room_Type 4,50,2018,11,17,Online,0,0,0,74.61,1,Not_Canceled,4
11979,INN11980,3,0,0,1,0,Room_Type 4,26,2018,4,13,Online,0,0,0,147.0,0,Canceled,1
11980,INN11981,2,0,2,2,0,Room_Type 1,12,2018,12,10,Online,0,0,0,89.89,0,Not_Canceled,4
11981,INN11982,2,0,0,1,0,Room_Type 1,70,2018,9,15,Online,0,0,0,125.1,1,Not_Canceled,1
11982,INN11983,1,2,1,2,0,Room_Type 6,108,2018,10,14,Online,0,0,0,190.8,1,Not_Canceled,3
11983,INN11984,2,0,1,2,0,Room_Type 1,8,2018,2,19,Offline,0,0,0,85.0,1,Not_Canceled,3
11984,INN11985,1,0,0,1,0,Room_Type 4,3,2018,9,22,Online,0,0,0,161.7,1,Not_Canceled,1
11985,INN11986,2,0,3,10,0,Room_Type 2,196,2018,7,4,Online,0,0,0,81.81,3,Not_Canceled,13
11986,INN11987,2,1,1,1,0,Room_Type 1,65,2018,8,20,Online,0,0,0,152.1,0,Canceled,2
11987,INN11988,2,2,0,2,0,Room_Type 6,6,2018,2,24,Online,0,0,0,176.0,0,Not_Canceled,2
11988,INN11989,2,0,1,3,0,Room_Type 1,137,2018,11,14,Online,0,0,0,75.9,0,Canceled,4
11989,INN11990,2,0,0,1,0,Room_Type 1,94,2017,11,17,Online,0,0,0,72.25,0,Canceled,1
11990,INN11991,3,0,0,3,0,Room_Type 4,65,2018,7,21,Online,0,0,0,143.7,2,Not_Canceled,3
11991,INN11992,2,0,0,3,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled,3
11992,INN11993,2,0,1,2,0,Room_Type 1,54,2018,3,18,Online,0,0,0,88.2,0,Canceled,3
11993,INN11994,2,0,0,1,1,Room_Type 1,75,2018,10,1,Offline,0,0,0,89.75,0,Not_Canceled,1
11994,INN11995,1,0,0,2,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2
11995,INN11996,2,0,0,2,0,Room_Type 1,70,2018,6,3,Offline,0,0,0,100.0,0,Not_Canceled,2
11996,INN11997,2,0,2,1,0,Room_Type 4,18,2018,2,7,Online,0,0,0,82.8,1,Not_Canceled,3
11997,INN11998,1,0,0,2,0,Room_Type 1,1,2018,1,27,Online,0,0,0,71.7,0,Not_Canceled,2
11998,INN11999,2,0,1,0,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled,1
11999,INN12000,2,0,1,2,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,0,Canceled,3
12000,INN12001,2,0,2,3,0,Room_Type 1,44,2018,1,29,Online,0,0,0,74.82,1,Not_Canceled,5
12001,INN12002,1,0,2,2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,63.5,0,Not_Canceled,4
12002,INN12003,1,0,0,3,0,Room_Type 1,73,2017,11,24,Online,0,0,0,0.0,0,Not_Canceled,3
12003,INN12004,2,0,0,2,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105.0,0,Not_Canceled,2
12004,INN12005,1,0,0,3,0,Room_Type 1,110,2018,11,2,Online,0,0,0,85.87,1,Not_Canceled,3
12005,INN12006,2,0,0,3,1,Room_Type 2,1,2017,12,23,Online,0,0,0,86.25,0,Not_Canceled,3
12006,INN12007,2,0,0,2,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52.0,0,Not_Canceled,2
12007,INN12008,2,0,0,1,0,Room_Type 1,0,2018,8,18,Online,0,0,0,158.0,0,Canceled,1
12008,INN12009,2,0,1,2,0,Room_Type 1,338,2018,10,7,Offline,0,0,0,90.67,1,Not_Canceled,3
12009,INN12010,1,0,0,2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87.0,0,Not_Canceled,2
12010,INN12011,2,0,0,2,0,Room_Type 1,103,2018,3,18,Online,0,0,0,78.3,0,Not_Canceled,2
12011,INN12012,2,0,1,2,0,Room_Type 4,21,2018,11,11,Online,0,0,0,162.67,2,Not_Canceled,3
12012,INN12013,1,0,2,2,0,Room_Type 1,249,2018,10,22,Online,0,0,0,80.75,0,Canceled,4
12013,INN12014,2,1,1,1,0,Room_Type 1,31,2018,10,3,Online,0,0,0,116.55,0,Not_Canceled,2
12014,INN12015,1,0,0,1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,80.0,0,Not_Canceled,1
12015,INN12016,1,2,0,1,0,Room_Type 4,1,2018,8,2,Online,0,0,0,181.0,1,Not_Canceled,1
12016,INN12017,2,0,0,1,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled,1
12017,INN12018,2,0,0,3,0,Room_Type 1,10,2018,6,16,Online,0,0,0,129.0,1,Canceled,3
12018,INN12019,2,0,0,1,0,Room_Type 1,44,2018,4,29,Offline,0,0,0,85.5,0,Not_Canceled,1
12019,INN12020,2,0,0,1,0,Room_Type 1,1,2018,9,15,Online,0,0,0,169.0,1,Not_Canceled,1
12020,INN12021,2,0,0,3,0,Room_Type 1,2,2018,2,17,Offline,0,0,0,72.0,0,Not_Canceled,3
12021,INN12022,2,0,2,1,0,Room_Type 1,9,2017,10,31,Online,0,0,0,87.0,1,Not_Canceled,3
12022,INN12023,2,0,2,4,0,Room_Type 1,176,2018,3,20,Online,0,0,0,90.0,1,Not_Canceled,6
12023,INN12024,3,0,1,4,0,Room_Type 4,107,2018,8,17,Online,0,0,0,150.3,0,Canceled,5
12024,INN12025,1,0,0,2,0,Room_Type 1,46,2018,11,18,Online,0,0,0,89.2,1,Not_Canceled,2
12025,INN12026,2,0,0,1,0,Room_Type 1,113,2018,12,8,Online,0,0,0,90.0,1,Canceled,1
12026,INN12027,2,0,0,2,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,Canceled,2
12027,INN12028,2,0,0,0,0,Room_Type 1,18,2018,11,7,Online,0,0,0,0.0,1,Not_Canceled,0
12028,INN12029,2,0,0,4,0,Room_Type 4,94,2018,5,11,Offline,0,0,0,106.08,0,Not_Canceled,4
12029,INN12030,2,0,0,2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled,2
12030,INN12031,2,0,1,4,0,Room_Type 1,260,2018,11,16,Online,0,0,0,56.94,1,Not_Canceled,5
12031,INN12032,2,0,2,3,0,Room_Type 1,283,2018,7,9,Online,0,0,0,69.38,1,Not_Canceled,5
12032,INN12033,2,1,0,2,0,Room_Type 4,119,2018,8,16,Online,0,0,0,127.8,0,Canceled,2
12033,INN12034,2,0,1,3,0,Room_Type 1,75,2018,3,17,Offline,0,0,0,12.0,0,Canceled,4
12034,INN12035,2,0,0,1,0,Room_Type 1,9,2018,8,20,Online,0,0,0,130.0,1,Canceled,1
12035,INN12036,2,0,0,2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,2
12036,INN12037,2,0,2,3,0,Room_Type 1,249,2018,10,2,Online,0,0,0,119.85,0,Canceled,5
12037,INN12038,1,0,1,0,0,Room_Type 1,4,2018,6,20,Offline,0,0,0,76.5,0,Not_Canceled,1
12038,INN12039,2,0,0,1,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled,1
12039,INN12040,2,0,1,2,0,Room_Type 1,3,2018,6,17,Offline,0,0,0,85.0,0,Not_Canceled,3
12040,INN12041,2,1,2,3,1,Room_Type 1,81,2018,8,13,Online,0,0,0,143.1,1,Not_Canceled,5
12041,INN12042,2,1,0,1,1,Room_Type 4,17,2018,7,23,Online,0,0,0,196.0,2,Not_Canceled,1
12042,INN12043,2,0,0,3,0,Room_Type 1,31,2018,10,26,Online,0,0,0,129.0,2,Not_Canceled,3
12043,INN12044,1,0,0,1,0,Room_Type 1,1,2017,12,10,Corporate,0,0,0,65.0,0,Not_Canceled,1
12044,INN12045,2,0,1,3,0,Room_Type 1,92,2018,6,30,Online,0,0,0,103.5,1,Not_Canceled,4
12045,INN12046,2,1,1,4,0,Room_Type 1,145,2018,8,29,Online,0,0,0,128.34,0,Not_Canceled,5
12046,INN12047,2,0,1,2,0,Room_Type 1,156,2017,11,2,Offline,0,0,0,45.87,0,Not_Canceled,3
12047,INN12048,2,1,2,1,1,Room_Type 4,131,2018,7,2,Online,0,0,0,121.5,1,Not_Canceled,3
12048,INN12049,2,0,1,1,0,Room_Type 1,61,2017,10,26,Offline,0,0,0,72.24,1,Not_Canceled,2
12049,INN12050,3,0,2,2,0,Room_Type 4,156,2018,8,20,Online,0,0,0,130.05,0,Canceled,4
12050,INN12051,2,0,0,4,0,Room_Type 1,204,2017,8,12,Online,0,0,0,76.5,3,Not_Canceled,4
12051,INN12052,2,0,2,5,0,Room_Type 4,106,2018,7,18,Online,0,0,0,121.37,0,Canceled,7
12052,INN12053,2,0,1,0,0,Room_Type 1,5,2018,5,29,Corporate,0,0,0,99.0,0,Not_Canceled,1
12053,INN12054,2,2,2,1,0,Room_Type 6,2,2017,10,10,Online,0,0,0,196.0,3,Not_Canceled,3
12054,INN12055,2,0,0,3,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,3
12055,INN12056,1,0,0,2,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2
12056,INN12057,2,0,2,3,0,Room_Type 4,141,2018,5,29,Online,0,0,0,108.29,2,Not_Canceled,5
12057,INN12058,2,0,2,0,0,Room_Type 4,77,2018,5,1,Online,0,0,0,140.4,0,Not_Canceled,2
12058,INN12059,3,0,1,3,0,Room_Type 1,77,2018,5,16,Offline,0,0,0,105.4,1,Not_Canceled,4
12059,INN12060,2,0,0,1,0,Room_Type 4,0,2018,12,10,Online,0,0,0,133.0,0,Not_Canceled,1
12060,INN12061,2,0,1,4,0,Room_Type 1,154,2018,5,30,Offline,0,0,0,80.75,0,Not_Canceled,5
12061,INN12062,1,0,0,3,0,Room_Type 1,169,2018,7,13,Online,0,0,0,103.5,1,Canceled,3
12062,INN12063,2,0,1,2,0,Room_Type 1,186,2018,4,22,Offline,0,0,0,80.0,0,Not_Canceled,3
12063,INN12064,2,0,2,5,0,Room_Type 1,118,2018,7,1,Online,0,0,0,107.95,1,Not_Canceled,7
12064,INN12065,1,0,0,1,0,Room_Type 1,0,2018,3,2,Online,0,0,0,89.0,0,Not_Canceled,1
12065,INN12066,2,0,2,0,0,Room_Type 1,134,2018,7,3,Online,0,0,0,85.5,2,Not_Canceled,2
12066,INN12067,2,0,0,3,0,Room_Type 1,90,2018,4,21,Offline,0,0,0,81.62,0,Not_Canceled,3
12067,INN12068,2,0,0,4,0,Room_Type 1,12,2018,2,16,Offline,0,0,0,85.0,0,Not_Canceled,4
12068,INN12069,2,0,1,2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled,3
12069,INN12070,2,0,1,3,0,Room_Type 1,62,2017,10,8,Online,0,0,0,89.25,2,Not_Canceled,4
12070,INN12071,2,0,2,5,0,Room_Type 4,12,2018,8,29,Online,0,0,0,89.32,1,Not_Canceled,7
12071,INN12072,2,0,1,0,0,Room_Type 2,31,2018,1,3,Online,0,0,0,71.52,1,Not_Canceled,1
12072,INN12073,2,0,0,1,0,Room_Type 1,5,2017,9,19,Online,0,0,0,133.0,1,Not_Canceled,1
12073,INN12074,2,0,1,2,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled,3
12074,INN12075,2,1,0,2,0,Room_Type 1,10,2018,3,17,Online,0,0,0,127.0,0,Canceled,2
12075,INN12076,1,0,0,1,0,Room_Type 1,2,2018,10,5,Online,0,0,0,134.0,1,Not_Canceled,1
12076,INN12077,2,0,0,4,0,Room_Type 1,107,2018,7,13,Online,0,0,0,139.5,1,Not_Canceled,4
12077,INN12078,2,0,0,2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled,2
12078,INN12079,2,0,2,1,0,Room_Type 4,8,2018,6,18,Online,0,0,0,156.0,1,Not_Canceled,3
12079,INN12080,2,0,0,1,0,Room_Type 1,30,2018,5,21,Online,0,0,0,116.1,0,Canceled,1
12080,INN12081,2,0,0,4,0,Room_Type 1,159,2017,12,29,Offline,0,0,0,70.5,0,Not_Canceled,4
12081,INN12082,2,0,1,3,0,Room_Type 1,0,2018,1,25,Online,0,0,0,100.0,1,Not_Canceled,4
12082,INN12083,2,1,0,3,0,Room_Type 1,38,2018,3,24,Online,0,0,0,133.8,0,Canceled,3
12083,INN12084,1,0,1,2,0,Room_Type 1,2,2018,2,5,Online,0,0,0,57.98,1,Not_Canceled,3
12084,INN12085,2,0,2,1,0,Room_Type 1,67,2018,3,19,Online,0,0,0,85.5,0,Canceled,3
12085,INN12086,3,0,2,2,0,Room_Type 4,34,2018,8,28,Online,0,0,0,150.98,2,Not_Canceled,4
12086,INN12087,2,0,1,2,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85.0,0,Canceled,3
12087,INN12088,2,0,0,1,0,Room_Type 1,26,2018,10,28,Online,0,0,0,110.0,2,Not_Canceled,1
12088,INN12089,2,0,2,0,0,Room_Type 1,20,2018,9,11,Online,0,0,0,89.0,2,Not_Canceled,2
12089,INN12090,2,0,2,5,0,Room_Type 1,198,2018,10,22,Offline,0,0,0,80.75,0,Not_Canceled,7
12090,INN12091,2,0,0,4,0,Room_Type 1,35,2018,8,30,Online,0,0,0,119.0,2,Not_Canceled,4
12091,INN12092,1,0,0,1,0,Room_Type 1,3,2018,5,28,Online,0,0,0,155.0,1,Not_Canceled,1
12092,INN12093,1,0,2,1,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled,3
12093,INN12094,2,0,1,3,0,Room_Type 1,115,2018,8,22,Offline,0,0,0,72.25,0,Not_Canceled,4
12094,INN12095,2,0,0,1,0,Room_Type 4,2,2018,9,30,Online,0,0,0,205.0,1,Not_Canceled,1
12095,INN12096,2,1,0,2,0,Room_Type 1,192,2018,8,3,Online,0,0,0,121.5,1,Canceled,2
12096,INN12097,2,0,0,3,0,Room_Type 1,1,2018,9,29,Corporate,0,0,0,146.0,0,Not_Canceled,3
12097,INN12098,2,0,1,1,0,Room_Type 1,190,2018,4,9,Offline,1,13,1,70.0,0,Canceled,2
12098,INN12099,2,0,1,3,0,Room_Type 1,262,2018,12,26,Online,0,0,0,73.95,0,Canceled,4
12099,INN12100,2,0,1,3,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,86.0,0,Canceled,4
12100,INN12101,2,0,2,1,0,Room_Type 1,0,2017,8,22,Online,0,0,0,106.67,0,Not_Canceled,3
12101,INN12102,2,0,0,1,0,Room_Type 1,38,2018,11,12,Online,0,0,0,130.0,2,Not_Canceled,1
12102,INN12103,1,0,0,1,0,Room_Type 4,3,2018,11,10,Aviation,0,0,0,95.0,0,Not_Canceled,1
12103,INN12104,2,0,2,1,0,Room_Type 2,320,2018,8,20,Online,0,0,0,94.95,1,Not_Canceled,3
12104,INN12105,2,0,0,1,0,Room_Type 1,202,2018,7,29,Online,0,0,0,96.3,1,Canceled,1
12105,INN12106,1,0,0,2,0,Room_Type 4,2,2018,11,2,Aviation,0,0,0,94.0,0,Not_Canceled,2
12106,INN12107,2,2,1,4,0,Room_Type 6,233,2018,8,22,Online,0,0,0,158.95,0,Canceled,5
12107,INN12108,2,0,0,3,0,Room_Type 1,50,2018,1,14,Offline,0,0,0,52.0,2,Not_Canceled,3
12108,INN12109,2,0,1,2,0,Room_Type 1,5,2017,10,19,Offline,0,0,0,90.0,0,Not_Canceled,3
12109,INN12110,2,0,1,1,0,Room_Type 1,190,2018,4,9,Offline,1,13,1,70.0,0,Canceled,2
12110,INN12111,2,0,1,3,0,Room_Type 1,82,2017,11,2,Online,0,0,0,72.25,1,Canceled,4
12111,INN12112,2,0,2,5,0,Room_Type 1,69,2017,7,22,Online,0,0,0,76.5,1,Canceled,7
12112,INN12113,1,0,0,3,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled,3
12113,INN12114,3,0,1,2,0,Room_Type 4,60,2018,11,18,Online,0,0,0,126.0,1,Canceled,3
12114,INN12115,2,0,0,2,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,75.0,0,Not_Canceled,2
12115,INN12116,2,0,1,3,0,Room_Type 4,49,2018,3,10,Online,0,0,0,65.49,1,Not_Canceled,4
12116,INN12117,1,0,0,1,0,Room_Type 1,6,2018,10,13,Online,0,0,0,95.0,0,Not_Canceled,1
12117,INN12118,1,0,1,2,0,Room_Type 1,7,2018,1,4,Online,0,0,0,83.0,0,Not_Canceled,3
12118,INN12119,2,0,2,1,0,Room_Type 4,33,2018,6,19,Online,0,0,0,122.4,2,Not_Canceled,3
12119,INN12120,1,0,0,1,0,Room_Type 1,59,2018,1,28,Offline,0,0,0,81.0,0,Not_Canceled,1
12120,INN12121,1,0,0,2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,80.0,0,Canceled,2
12121,INN12122,1,0,0,1,0,Room_Type 1,53,2018,10,14,Offline,0,0,0,120.0,0,Not_Canceled,1
12122,INN12123,2,0,2,1,0,Room_Type 4,40,2017,11,7,Offline,0,0,0,60.0,0,Not_Canceled,3
12123,INN12124,2,0,0,2,0,Room_Type 4,132,2018,5,27,Online,0,0,0,144.9,1,Not_Canceled,2
12124,INN12125,2,0,2,0,0,Room_Type 1,13,2018,9,25,Online,0,0,0,149.0,0,Canceled,2
12125,INN12126,1,0,0,2,0,Room_Type 1,35,2017,10,8,Online,0,0,0,94.05,1,Not_Canceled,2
12126,INN12127,1,0,1,4,0,Room_Type 1,20,2018,7,11,Online,0,0,0,139.0,0,Canceled,5
12127,INN12128,2,0,0,2,0,Room_Type 1,70,2018,6,3,Offline,0,0,0,100.0,0,Not_Canceled,2
12128,INN12129,2,0,0,3,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled,3
12129,INN12130,2,0,2,9,0,Room_Type 4,30,2018,6,8,Online,0,0,0,138.93,0,Canceled,11
12130,INN12131,2,0,1,3,0,Room_Type 4,111,2018,6,9,Online,0,0,0,132.6,1,Not_Canceled,4
12131,INN12132,2,0,1,2,0,Room_Type 1,57,2018,6,10,Offline,0,0,0,90.67,1,Not_Canceled,3
12132,INN12133,1,0,0,2,0,Room_Type 1,64,2017,9,25,Online,0,0,0,190.0,1,Not_Canceled,2
12133,INN12134,2,1,2,5,0,Room_Type 1,260,2018,10,22,Online,0,0,0,108.68,3,Not_Canceled,7
12134,INN12135,2,0,2,1,0,Room_Type 1,22,2018,1,9,Online,0,0,0,65.75,0,Not_Canceled,3
12135,INN12136,1,0,0,1,0,Room_Type 1,36,2018,10,13,Online,0,0,0,102.6,2,Not_Canceled,1
12136,INN12137,1,0,0,1,0,Room_Type 1,4,2018,9,15,Online,0,0,0,159.0,2,Not_Canceled,1
12137,INN12138,2,0,0,1,0,Room_Type 1,131,2018,7,7,Online,0,0,0,103.5,1,Not_Canceled,1
12138,INN12139,1,0,1,2,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120.0,0,Canceled,3
12139,INN12140,2,1,1,3,1,Room_Type 1,43,2018,3,21,Online,0,0,0,121.0,2,Not_Canceled,4
12140,INN12141,2,0,0,1,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,80.0,0,Canceled,1
12141,INN12142,1,0,1,0,0,Room_Type 1,8,2018,5,1,Online,0,0,0,125.0,0,Canceled,1
12142,INN12143,2,0,0,1,0,Room_Type 1,63,2018,7,23,Online,0,0,0,105.3,1,Not_Canceled,1
12143,INN12144,1,0,0,1,0,Room_Type 4,7,2018,9,13,Online,0,0,0,184.0,2,Not_Canceled,1
12144,INN12145,3,0,0,2,0,Room_Type 4,84,2018,9,9,Online,0,0,0,177.3,2,Not_Canceled,2
12145,INN12146,2,0,0,2,0,Room_Type 1,36,2018,12,9,Online,0,0,0,104.0,0,Canceled,2
12146,INN12147,2,0,0,3,0,Room_Type 6,96,2018,10,13,Online,0,0,0,190.8,2,Not_Canceled,3
